CustomerID,Age,EmploymentStatus,AnnualIncomeUSD,FICOScore,LatePayments12M,MaxDaysPastDue12M,MonthsSinceLastDelinquency,AccountTenureMonths,UtilizationRatePct,PaymentHistoryScore,DefaultNext12M
IND0001235,30,Self_Employed,69398,581,2,44,20,37,55.8,66,0
IND0001236,64,Contract,43395,710,0,0,44,44,31.3,94,0
IND0001237,64,Employed_FT,40213,689,0,0,84,84,38.1,82,0
IND0001238,33,Employed_FT,63364,674,0,0,63,63,26.1,87,0
IND0001239,49,Unemployed,25506,661,2,32,37,64,33.2,75,0
IND0001240,64,Employed_FT,250000,850,0,0,42,42,0,100,0
IND0001241,36,Contract,53060,643,0,0,54,54,49.5,82,0
IND0001242,38,Employed_FT,48425,703,0,0,54,54,18.6,90,0
IND0001243,33,Contract,39469,823,0,0,109,109,0,100,0
IND0001244,27,Employed_FT,86249,629,0,0,28,28,30.8,77,0
IND0001245,32,Self_Employed,36930,665,0,0,12,12,37.2,83,0
IND0001246,24,Unemployed,14149,578,0,0,21,21,52.2,75,0
IND0001247,41,Employed_FT,75307,668,0,0,69,69,33.8,92,0
IND0001248,30,Employed_PT,30237,541,7,180,2,78,30.3,34,1
IND0001249,44,Contract,24078,792,0,0,187,187,4.3,100,0
IND0001250,19,Employed_FT,48246,695,0,0,5,5,22.7,82,0
IND0001251,46,Unemployed,5000,625,0,0,138,138,53.8,75,1
IND0001252,53,Employed_FT,59126,727,0,0,234,234,17,96,0
IND0001253,18,Student,21554,672,0,0,4,4,35.2,75,0
IND0001254,46,Employed_FT,129543,755,0,0,205,205,7.7,100,0
IND0001255,58,Employed_FT,71769,609,0,0,125,125,31.9,79,0
IND0001256,24,Employed_FT,46542,654,0,0,24,24,32.8,86,0
IND0001257,64,Self_Employed,228885,772,0,0,97,97,5.2,100,0
IND0001258,47,Employed_FT,50220,564,4,180,11,53,39.6,55,0
IND0001259,31,Employed_FT,32279,622,0,0,85,85,35,76,0
IND0001260,40,Employed_FT,88557,689,0,0,70,70,31.2,96,0
IND0001261,49,Contract,77222,759,0,0,56,56,22.9,96,0
IND0001262,42,Self_Employed,57348,775,0,0,159,159,17.1,100,0
IND0001263,49,Employed_FT,69182,561,5,35,10,181,36.1,70,0
IND0001264,28,Unemployed,12644,554,0,0,26,26,69,63,0
IND0001265,43,Employed_FT,69635,683,0,0,205,205,29.8,91,0
IND0001266,21,Contract,53556,630,0,0,12,12,32.4,80,0
IND0001267,39,Self_Employed,53670,730,0,0,108,108,26.8,87,0
IND0001268,28,Employed_FT,74887,636,1,54,13,13,29,72,0
IND0001269,31,Self_Employed,61602,643,0,0,21,21,35.2,72,0
IND0001270,58,Employed_PT,31747,789,0,0,235,235,0,100,0
IND0001271,56,Employed_FT,65548,709,0,0,70,70,15.3,86,0
IND0001272,50,Contract,52896,733,0,0,58,58,30.7,87,0
IND0001273,26,Employed_FT,25844,384,12,159,11,49,65.9,10,1
IND0001274,37,Employed_FT,37517,375,8,180,0,15,92.3,2,1
IND0001275,58,Employed_FT,65196,614,0,0,83,83,60.2,70,0
IND0001276,43,Employed_FT,34423,659,0,0,59,59,40.4,87,1
IND0001277,73,Retired,39476,733,0,0,52,52,26.5,96,0
IND0001278,47,Unemployed,41614,371,12,118,0,18,61.6,9,1
IND0001279,44,Employed_FT,47113,798,0,0,127,127,11,100,0
IND0001280,37,Employed_FT,54493,708,0,0,93,93,26.5,85,0
IND0001281,43,Employed_FT,52226,758,0,0,184,184,31.8,100,0
IND0001282,39,Unemployed,10169,585,2,69,7,78,63.7,57,1
IND0001283,51,Retired,31363,752,0,0,141,141,30.1,100,0
IND0001284,54,Employed_PT,31342,694,0,0,141,141,17.8,84,0
IND0001285,30,Retired,29286,725,0,0,75,75,52.7,100,0
IND0001286,22,Employed_FT,89705,708,0,0,16,16,33.8,87,0
IND0001287,18,Contract,46728,703,0,0,4,4,19.6,92,0
IND0001288,48,Employed_PT,22829,723,2,24,42,126,21.8,91,0
IND0001289,26,Employed_FT,80497,609,0,0,14,14,26.8,69,0
IND0001290,18,Employed_PT,17304,698,0,0,4,4,19.9,87,0
IND0001291,46,Self_Employed,23609,556,0,0,146,146,49.9,73,0
IND0001292,76,Retired,53695,746,0,0,93,93,17.8,94,0
IND0001293,41,Employed_FT,187717,825,0,0,58,58,3.6,100,0
IND0001294,53,Self_Employed,22497,595,0,0,120,120,40.9,67,0
IND0001295,42,Unemployed,5424,716,0,0,125,125,36.6,100,0
IND0001296,40,Employed_FT,99591,767,0,0,185,185,0,100,0
IND0001297,54,Employed_PT,25535,728,0,0,223,223,26.3,98,0
IND0001298,37,Employed_PT,43274,676,0,0,62,62,29.3,92,0
IND0001299,45,Student,9413,633,0,0,131,131,54,76,0
IND0001300,46,Unemployed,13035,615,1,51,20,257,43.4,81,1
IND0001301,32,Employed_PT,71769,642,0,0,24,24,39.2,87,0
IND0001302,55,Employed_FT,42084,702,0,0,133,133,25,100,0
IND0001303,39,Employed_FT,90929,623,0,0,62,62,68.6,69,0
IND0001304,30,Employed_FT,81732,681,0,0,40,40,33.1,75,0
IND0001305,49,Employed_PT,18879,798,0,0,230,230,6,100,0
IND0001306,28,Unemployed,14785,603,5,30,0,70,36.7,66,0
IND0001307,41,Employed_PT,29525,561,5,11,0,104,57.8,50,0
IND0001308,41,Employed_FT,67158,661,0,0,69,69,36.4,90,1
IND0001309,56,Self_Employed,88583,513,6,174,7,138,50.6,51,1
IND0001310,48,Employed_FT,51236,617,0,0,194,194,44.5,85,0
IND0001311,41,Employed_FT,68488,737,0,0,3,3,29.7,91,0
IND0001312,52,Employed_FT,73079,593,3,24,6,82,54.2,60,1
IND0001313,60,Employed_FT,97284,670,0,0,91,91,57.1,93,0
IND0001314,49,Contract,23278,687,0,0,131,131,38.2,87,0
IND0001315,41,Employed_FT,100362,604,0,0,48,48,59.8,72,0
IND0001316,23,Employed_FT,28749,570,0,0,17,17,47.1,66,0
IND0001317,26,Student,22079,721,0,0,67,67,26.6,98,0
IND0001318,37,Employed_FT,54401,399,12,151,0,18,38.2,6,1
IND0001319,32,Employed_FT,31323,622,0,0,42,42,51.5,84,0
IND0001320,38,Employed_FT,67920,425,7,180,0,137,55.8,11,1
IND0001321,42,Employed_FT,41015,632,0,0,67,67,43.7,66,1
IND0001322,48,Employed_FT,115781,729,0,0,129,129,20.2,87,0
IND0001323,40,Employed_FT,47739,702,0,0,68,68,20.4,98,0
IND0001324,48,Self_Employed,38254,850,0,0,96,96,0,100,0
IND0001325,42,Employed_FT,146482,774,0,0,134,134,28.9,98,0
IND0001326,18,Employed_PT,27205,560,3,23,0,3,59.9,57,0
IND0001327,28,Contract,65664,558,2,55,10,32,49.2,61,0
IND0001328,39,Employed_FT,57688,825,0,0,83,83,5.1,100,0
IND0001329,24,Unemployed,5000,723,0,0,21,21,34.8,100,0
IND0001330,49,Employed_FT,155595,742,0,0,131,131,15.4,98,0
IND0001331,62,Employed_FT,75286,703,0,0,126,126,19.6,100,0
IND0001332,58,Employed_PT,47291,708,0,0,91,91,14.4,100,0
IND0001333,38,Employed_FT,74285,544,4,180,10,92,50.4,38,1
IND0001334,62,Employed_FT,65463,648,2,27,45,121,32.8,77,0
IND0001335,43,Self_Employed,82409,719,0,0,124,124,23.3,86,0
IND0001336,36,Employed_FT,118348,656,0,0,62,62,34.6,79,0
IND0001337,32,Employed_PT,28214,659,0,0,100,100,54.6,86,0
IND0001338,37,Unemployed,24071,806,0,0,104,104,20.9,100,0
IND0001339,36,Employed_FT,25487,695,0,0,141,141,31.9,89,0
IND0001340,43,Self_Employed,172467,841,0,0,153,153,0,100,0
IND0001341,43,Employed_FT,28100,479,3,180,0,53,63.8,39,1
IND0001342,41,Retired,60203,671,0,0,89,89,25.4,83,0
IND0001343,47,Contract,55652,519,6,75,4,126,54.3,40,1
IND0001344,58,Unemployed,11291,517,6,116,0,144,62,37,1
IND0001345,54,Employed_FT,62745,617,0,0,107,107,51.9,88,0
IND0001346,20,Employed_FT,51815,723,0,0,3,3,18.3,90,0
IND0001347,18,Student,8360,665,0,0,5,5,47.5,84,0
IND0001348,54,Employed_FT,60709,696,0,0,147,147,39.7,92,0
IND0001349,22,Unemployed,31743,361,12,173,3,11,77.9,2,1
IND0001350,38,Employed_FT,133547,836,0,0,51,51,0,100,0
IND0001351,25,Student,8114,656,0,0,11,11,28.3,87,0
IND0001352,18,Student,13247,461,10,66,2,2,76.6,30,1
IND0001353,49,Contract,57535,681,1,22,36,188,41.4,82,0
IND0001354,52,Employed_FT,67378,743,0,0,139,139,6.2,100,0
IND0001355,33,Employed_FT,38173,629,0,0,61,61,44.2,84,0
IND0001356,18,Student,16581,698,0,0,4,4,34,96,0
IND0001357,33,Self_Employed,98681,564,0,0,8,8,58.4,68,0
IND0001358,46,Employed_FT,50174,743,0,0,21,21,2.5,100,0
IND0001359,20,Employed_FT,122755,621,0,0,2,2,45.6,69,1
IND0001360,44,Employed_FT,124684,683,0,0,137,137,43.5,82,0
IND0001361,41,Employed_FT,89368,760,0,0,48,48,2.3,97,0
IND0001362,49,Employed_FT,44728,788,0,0,167,167,0,100,0
IND0001363,43,Employed_FT,93125,779,0,0,74,74,2.5,100,0
IND0001364,27,Contract,59184,760,0,0,31,31,3.2,98,0
IND0001365,58,Unemployed,17778,681,0,0,26,26,39.6,89,0
IND0001366,39,Employed_FT,113198,599,0,0,102,102,51.1,78,0
IND0001367,41,Self_Employed,72983,768,0,0,202,202,13.6,100,0
IND0001368,28,Employed_PT,93878,776,0,0,49,49,16.7,100,0
IND0001369,35,Employed_FT,70491,599,0,0,69,69,35.3,66,1
IND0001370,29,Employed_FT,57879,718,0,0,45,45,26.3,96,0
IND0001371,39,Employed_FT,183835,711,0,0,98,98,23,86,0
IND0001372,65,Retired,79285,842,0,0,142,142,0,100,0
IND0001373,22,Student,9749,620,3,9,7,24,23,67,0
IND0001374,18,Student,16319,775,0,0,3,3,9,100,0
IND0001375,62,Self_Employed,127813,713,0,0,57,57,29.1,100,0
IND0001376,38,Employed_FT,71702,814,0,0,83,83,3.4,99,0
IND0001377,32,Employed_FT,62328,632,3,19,10,65,28.3,71,0
IND0001378,56,Employed_FT,52047,720,0,0,148,148,0.4,100,0
IND0001379,33,Employed_FT,26321,526,7,61,1,62,26.8,52,1
IND0001380,67,Retired,54261,758,0,0,161,161,9.4,100,0
IND0001381,50,Unemployed,15263,799,0,0,65,65,19.1,93,0
IND0001382,34,Employed_FT,100447,804,0,0,103,103,0.4,100,0
IND0001383,71,Employed_FT,64054,763,0,0,199,199,31.9,100,0
IND0001384,33,Employed_FT,36409,724,0,0,109,109,23.6,83,0
IND0001385,51,Self_Employed,40258,698,0,0,114,114,30,90,0
IND0001386,45,Self_Employed,143989,719,0,0,130,130,27.4,99,0
IND0001387,59,Employed_FT,52469,687,0,0,166,166,38.7,88,0
IND0001388,63,Contract,46012,721,0,0,113,113,36.3,93,0
IND0001389,41,Employed_FT,57862,710,0,0,117,117,18.3,89,0
IND0001390,30,Contract,32008,638,0,0,44,44,41.8,86,0
IND0001391,47,Employed_FT,50185,700,0,0,123,123,34.2,91,1
IND0001392,32,Retired,24618,633,0,0,46,46,34.4,84,0
IND0001393,69,Employed_FT,141358,715,0,0,185,185,18.5,88,0
IND0001394,43,Student,24782,751,0,0,109,109,21.9,98,0
IND0001395,36,Employed_FT,112823,732,0,0,62,62,20.3,93,0
IND0001396,44,Employed_FT,132734,739,0,0,272,272,33.3,100,0
IND0001397,22,Employed_FT,17149,406,12,178,2,9,52.8,16,1
IND0001398,27,Unemployed,14031,732,0,0,35,35,33.5,100,0
IND0001399,58,Student,12887,698,0,0,58,58,24.1,100,0
IND0001400,32,Employed_FT,97637,683,0,0,83,83,34.3,83,0
IND0001401,26,Employed_PT,24633,790,0,0,30,30,17.6,100,0
IND0001402,49,Employed_FT,34165,338,12,180,0,99,69,3,1
IND0001403,58,Employed_FT,41474,764,0,0,179,179,2.1,100,0
IND0001404,51,Employed_FT,65532,786,0,0,31,31,17.5,100,0
IND0001405,55,Employed_FT,114314,759,0,0,52,52,5.9,99,0
IND0001406,30,Unemployed,13277,675,1,18,31,91,53.5,77,0
IND0001407,21,Student,7133,704,0,0,23,23,45.4,94,0
IND0001408,62,Self_Employed,250000,777,0,0,163,163,31.1,100,0
IND0001409,36,Self_Employed,93504,665,0,0,92,92,23.7,80,0
IND0001410,37,Employed_FT,93082,733,0,0,42,42,14.8,97,0
IND0001411,60,Employed_FT,129582,683,2,16,34,93,21.8,84,0
IND0001412,49,Self_Employed,24905,659,0,0,100,100,35.1,81,0
IND0001413,47,Employed_FT,48567,746,0,0,119,119,8.5,100,0
IND0001414,71,Self_Employed,131932,711,0,0,108,108,25.7,96,0
IND0001415,32,Retired,22610,446,9,122,0,65,50.7,23,0
IND0001416,54,Employed_FT,59683,654,2,20,23,233,40.6,77,0
IND0001417,42,Employed_FT,58739,602,2,12,24,36,47.6,73,0
IND0001418,45,Employed_FT,41935,743,0,0,107,107,24.4,100,0
IND0001419,62,Employed_PT,31280,703,1,13,38,138,28.3,95,0
IND0001420,48,Employed_FT,118831,812,0,0,310,310,11.6,100,0
IND0001421,49,Employed_FT,89665,672,0,0,146,146,51.7,85,0
IND0001422,56,Employed_FT,130017,761,0,0,181,181,23,100,0
IND0001423,36,Student,33778,826,0,0,11,11,0,100,0
IND0001424,29,Employed_FT,74828,761,0,0,63,63,7.3,100,0
IND0001425,26,Employed_FT,74303,742,0,0,40,40,34.1,92,0
IND0001426,18,Contract,52500,704,0,0,2,2,5,94,0
IND0001427,70,Employed_FT,51445,514,6,33,0,214,40,47,1
IND0001428,26,Employed_PT,18356,713,0,0,44,44,0,95,0
IND0001429,38,Self_Employed,47070,730,0,0,174,174,44.2,100,0
IND0001430,37,Retired,32968,677,0,0,89,89,28,87,0
IND0001431,45,Self_Employed,44716,573,3,61,5,93,43.4,69,0
IND0001432,52,Unemployed,17852,751,0,0,69,69,8.9,100,0
IND0001433,53,Self_Employed,78127,663,0,0,151,151,45,75,0
IND0001434,33,Employed_PT,44037,820,0,0,36,36,10,100,0
IND0001435,39,Employed_FT,76484,726,0,0,136,136,19.7,92,0
IND0001436,45,Employed_FT,101884,608,0,0,190,190,47.6,86,0
IND0001437,38,Employed_PT,29854,642,0,0,73,73,41.3,83,0
IND0001438,64,Employed_FT,116149,702,0,0,10,10,19.4,76,0
IND0001439,48,Self_Employed,128154,829,0,0,167,167,0.7,100,0
IND0001440,51,Employed_FT,106415,672,0,0,11,11,32.7,78,0
IND0001441,50,Contract,128387,663,2,16,30,72,31.7,79,0
IND0001442,57,Employed_FT,89245,659,0,0,58,58,34.5,74,0
IND0001443,44,Contract,57172,735,0,0,24,24,33.7,86,0
IND0001444,23,Self_Employed,62361,625,0,0,17,17,42.1,76,0
IND0001445,47,Employed_FT,49199,635,0,0,145,145,23.7,76,0
IND0001446,32,Employed_FT,48053,613,1,37,17,103,34.8,69,0
IND0001447,34,Employed_FT,90807,633,4,25,22,42,36.5,65,0
IND0001448,49,Employed_FT,42166,711,0,0,69,69,42.2,87,0
IND0001449,58,Employed_FT,143267,611,3,40,23,108,30.1,70,0
IND0001450,41,Employed_FT,68813,736,0,0,83,83,0,100,0
IND0001451,45,Retired,145266,720,0,0,116,116,18.5,91,0
IND0001452,65,Retired,30697,604,0,0,8,8,41.4,71,0
IND0001453,44,Self_Employed,79794,650,0,0,40,40,52.4,82,0
IND0001454,77,Retired,43263,733,0,0,92,92,23.8,89,0
IND0001455,49,Self_Employed,40411,527,4,72,0,129,47.6,47,1
IND0001456,18,Employed_PT,54617,764,0,0,2,2,10.4,100,0
IND0001457,52,Self_Employed,42583,715,0,0,145,145,24.4,100,0
IND0001458,46,Employed_PT,27415,810,0,0,124,124,3.6,100,0
IND0001459,59,Self_Employed,117131,741,0,0,219,219,29.5,100,0
IND0001460,50,Employed_FT,78795,420,9,80,0,78,70.4,35,1
IND0001461,39,Self_Employed,35165,767,0,0,52,52,13.9,100,0
IND0001462,24,Employed_FT,69098,550,2,19,8,20,55.7,65,0
IND0001463,38,Employed_FT,62830,593,0,0,91,91,60.8,75,0
IND0001464,29,Employed_FT,40431,685,0,0,97,97,28.1,86,0
IND0001465,33,Employed_FT,49823,774,0,0,92,92,5.2,100,0
IND0001466,49,Employed_FT,30715,781,0,0,56,56,0,100,0
IND0001467,64,Employed_PT,96507,792,0,0,274,274,16.5,100,0
IND0001468,47,Employed_FT,104284,680,0,0,67,67,32.8,84,0
IND0001469,24,Employed_FT,31414,664,0,0,24,24,44.7,87,0
IND0001470,47,Employed_FT,101035,728,0,0,193,193,21.7,93,0
IND0001471,58,Self_Employed,55071,656,1,34,34,236,19.2,79,0
IND0001472,32,Self_Employed,125268,766,0,0,40,40,16.9,93,0
IND0001473,39,Employed_FT,56110,714,0,0,25,25,0,100,0
IND0001474,41,Employed_PT,28503,722,0,0,97,97,20,100,0
IND0001475,30,Employed_FT,41340,334,12,120,0,23,62.6,4,1
IND0001476,50,Employed_FT,52351,723,0,0,201,201,39.2,91,0
IND0001477,39,Employed_FT,119860,696,0,0,161,161,44.9,88,0
IND0001478,47,Self_Employed,127918,692,0,0,101,101,26.6,100,0
IND0001479,29,Self_Employed,64173,651,0,0,57,57,23.6,69,0
IND0001480,35,Employed_FT,87212,509,8,36,0,58,39.5,41,1
IND0001481,51,Employed_FT,35219,700,0,0,12,12,21.6,91,0
IND0001482,36,Employed_FT,35104,650,0,0,47,47,27,79,0
IND0001483,65,Retired,61590,756,0,0,49,49,15.3,100,0
IND0001484,35,Contract,67684,646,0,0,47,47,57.2,75,0
IND0001485,44,Employed_FT,87249,779,0,0,24,24,3.6,100,0
IND0001486,54,Employed_FT,33771,772,0,0,160,160,13.7,100,0
IND0001487,21,Employed_FT,36203,668,0,0,22,22,30.8,81,0
IND0001488,18,Employed_FT,65407,698,0,0,4,4,26.3,82,0
IND0001489,20,Unemployed,48498,765,0,0,9,9,21.1,94,0
IND0001490,59,Self_Employed,171107,730,0,0,109,109,19,100,0
IND0001491,33,Contract,116124,739,0,0,90,90,28.5,90,0
IND0001492,77,Retired,65194,792,0,0,46,46,18.5,99,0
IND0001493,33,Employed_FT,82924,799,0,0,77,77,0,100,0
IND0001494,44,Employed_FT,37008,447,8,49,7,127,48.4,36,1
IND0001495,63,Employed_PT,53788,669,0,0,71,71,13.2,71,0
IND0001496,69,Retired,43056,634,1,17,9,50,37.4,73,0
IND0001497,70,Retired,56876,629,0,0,167,167,52.2,84,0
IND0001498,58,Employed_FT,73661,695,0,0,73,73,30.2,91,0
IND0001499,55,Employed_FT,86373,670,3,42,44,98,38.9,75,0
IND0001500,49,Contract,50487,682,0,0,20,20,22.7,91,0
IND0001501,52,Employed_FT,73816,664,0,0,42,42,33,81,0
IND0001502,33,Employed_FT,108671,765,0,0,92,92,11.8,100,0
IND0001503,30,Employed_PT,16062,660,3,9,22,71,34.3,70,0
IND0001504,41,Employed_FT,34594,720,0,0,80,80,42.4,93,0
IND0001505,39,Self_Employed,100744,764,0,0,117,117,23.6,100,0
IND0001506,35,Contract,105361,676,0,0,71,71,27.4,82,0
IND0001507,51,Unemployed,43801,830,0,0,143,143,0,100,0
IND0001508,54,Contract,26739,657,1,58,24,170,44.2,73,0
IND0001509,42,Employed_FT,67120,778,0,0,60,60,1.8,100,0
IND0001510,62,Self_Employed,30139,514,7,39,0,162,49.3,42,0
IND0001511,25,Employed_FT,48017,712,0,0,47,47,10.7,100,0
IND0001512,38,Employed_FT,99651,703,0,0,35,35,32.8,80,0
IND0001513,31,Employed_FT,67866,772,0,0,37,37,4.9,100,0
IND0001514,18,Student,9921,636,0,0,2,2,55.3,84,0
IND0001515,40,Contract,69471,735,0,0,144,144,4.8,100,0
IND0001516,39,Employed_FT,42297,654,0,0,141,141,26.1,85,0
IND0001517,62,Self_Employed,230517,784,0,0,227,227,15.8,100,0
IND0001518,50,Employed_FT,65280,598,6,60,0,128,19,62,0
IND0001519,27,Employed_FT,58550,808,0,0,46,46,9.1,100,0
IND0001520,67,Contract,74279,557,5,80,0,165,35.9,47,1
IND0001521,58,Employed_FT,97520,527,7,63,0,154,21.3,43,1
IND0001522,49,Self_Employed,213008,707,1,8,43,211,25.4,94,0
IND0001523,38,Employed_FT,54982,612,2,89,17,95,19.3,65,0
IND0001524,28,Employed_FT,97287,627,3,25,20,49,37.2,70,0
IND0001525,36,Employed_FT,64077,620,2,22,22,22,45.3,75,0
IND0001526,56,Contract,34796,499,6,180,0,220,50.8,38,1
IND0001527,67,Retired,33257,694,0,0,268,268,37.5,90,0
IND0001528,63,Employed_FT,52231,794,0,0,181,181,0,100,0
IND0001529,34,Employed_FT,49367,766,0,0,56,56,8,100,0
IND0001530,25,Employed_PT,51416,653,0,0,27,27,40.7,85,0
IND0001531,43,Employed_PT,51970,749,0,0,62,62,27.8,96,0
IND0001532,18,Employed_PT,13188,508,5,44,3,3,70,59,0
IND0001533,46,Employed_FT,29854,669,0,0,233,233,28.6,96,0
IND0001534,39,Unemployed,6361,705,0,0,77,77,32,92,1
IND0001535,34,Employed_PT,20546,618,3,9,17,46,41.5,76,0
IND0001536,19,Employed_FT,47516,662,0,0,6,6,33,78,0
IND0001537,48,Contract,89173,632,0,0,47,47,25.6,74,0
IND0001538,34,Self_Employed,39255,555,0,0,25,25,69.4,57,1
IND0001539,25,Employed_FT,135042,742,0,0,21,21,18,100,0
IND0001540,18,Unemployed,5000,684,0,0,4,4,41.2,92,0
IND0001541,41,Unemployed,10727,730,0,0,111,111,32.6,98,0
IND0001542,66,Retired,64411,657,0,0,62,62,40.4,78,0
IND0001543,64,Employed_FT,103429,685,0,0,204,204,42,87,0
IND0001544,35,Student,12054,680,0,0,130,130,41,87,0
IND0001545,33,Employed_FT,105832,720,0,0,82,82,24.4,94,0
IND0001546,48,Contract,80571,704,0,0,194,194,22.1,98,0
IND0001547,27,Employed_FT,47256,753,0,0,19,19,16.2,100,0
IND0001548,45,Employed_FT,70049,658,0,0,93,93,37.1,86,0
IND0001549,52,Employed_FT,95049,736,0,0,264,264,29.1,97,0
IND0001550,58,Employed_FT,55157,674,0,0,103,103,26.3,86,0
IND0001551,40,Employed_FT,157507,795,0,0,65,65,0,100,0
IND0001552,38,Employed_FT,44948,707,0,0,18,18,20.3,86,0
IND0001553,29,Employed_PT,37900,757,0,0,57,57,15.6,98,0
IND0001554,29,Retired,18435,482,7,180,0,37,48,39,1
IND0001555,38,Employed_FT,68044,715,0,0,76,76,29.5,85,0
IND0001556,46,Employed_FT,42628,677,0,0,71,71,47.6,93,0
IND0001557,54,Employed_FT,66444,743,0,0,150,150,22.7,99,0
IND0001558,30,Employed_FT,27354,554,0,0,58,58,59.4,66,1
IND0001559,62,Employed_FT,127112,789,0,0,48,48,4.8,100,0
IND0001560,37,Employed_FT,74839,706,0,0,123,123,26,71,0
IND0001561,41,Employed_FT,95759,624,0,0,220,220,42.5,75,0
IND0001562,31,Employed_FT,52105,702,0,0,116,116,35.5,93,0
IND0001563,18,Student,23114,660,0,0,2,2,47.5,75,0
IND0001564,53,Employed_PT,46976,845,0,0,160,160,0,100,0
IND0001565,51,Employed_FT,81727,742,0,0,158,158,37.3,100,0
IND0001566,37,Unemployed,41999,709,0,0,55,55,47.6,93,0
IND0001567,42,Unemployed,8994,674,0,0,86,86,41.3,93,0
IND0001568,48,Retired,80632,772,0,0,171,171,20.4,100,0
IND0001569,19,Unemployed,15187,706,0,0,8,8,31.3,86,0
IND0001570,34,Employed_FT,36025,333,12,118,0,23,77.1,0,1
IND0001571,52,Employed_FT,41519,751,0,0,54,54,14.8,87,0
IND0001572,23,Employed_FT,36254,580,5,126,12,38,26.8,60,1
IND0001573,45,Contract,84479,603,1,38,15,56,52.6,69,0
IND0001574,22,Unemployed,32599,747,0,0,9,9,17.8,96,0
IND0001575,48,Contract,69441,809,0,0,93,93,0,100,0
IND0001576,41,Employed_FT,73820,725,0,0,93,93,38.1,100,0
IND0001577,18,Employed_FT,87701,748,0,0,4,4,4.1,100,0
IND0001578,57,Employed_FT,89934,780,0,0,126,126,0,100,0
IND0001579,31,Employed_FT,92131,624,0,0,48,48,40.2,64,0
IND0001580,30,Employed_PT,28662,450,8,101,0,23,69.9,32,1
IND0001581,44,Employed_FT,75801,728,0,0,19,19,24.2,93,0
IND0001582,57,Retired,31841,676,0,0,132,132,40.3,92,0
IND0001583,27,Employed_FT,33769,533,3,22,9,44,63.8,42,0
IND0001584,42,Contract,8849,658,0,0,30,30,55.9,85,0
IND0001585,47,Employed_FT,127673,781,0,0,120,120,0,100,0
IND0001586,51,Contract,48890,674,0,0,310,310,61.3,82,0
IND0001587,43,Contract,37844,601,0,0,22,22,53.8,67,0
IND0001588,36,Unemployed,5000,639,0,0,29,29,65.9,72,0
IND0001589,29,Employed_FT,45013,676,0,0,45,45,28.3,82,0
IND0001590,42,Unemployed,6313,394,11,180,5,152,68.8,2,1
IND0001591,26,Employed_FT,40571,685,0,0,15,15,24.2,83,0
IND0001592,18,Student,13420,491,6,39,2,3,45.6,49,1
IND0001593,47,Employed_FT,76882,779,0,0,185,185,19.7,100,0
IND0001594,54,Contract,22188,536,3,66,4,221,48.2,50,1
IND0001595,18,Employed_PT,15771,715,0,0,3,3,15.5,100,0
IND0001596,27,Contract,21418,599,4,42,4,63,29.9,80,0
IND0001597,50,Employed_PT,80102,606,3,75,20,168,41.5,65,0
IND0001598,70,Retired,97569,750,0,0,141,141,24.6,91,0
IND0001599,41,Unemployed,6644,575,0,0,31,31,52.9,74,0
IND0001600,31,Employed_FT,25785,676,0,0,50,50,18.9,92,0
IND0001601,38,Unemployed,11879,589,1,17,11,136,40.6,62,1
IND0001602,60,Employed_FT,71510,699,0,0,78,78,37,87,0
IND0001603,32,Employed_FT,73824,739,0,0,60,60,14.5,91,0
IND0001604,30,Employed_FT,75485,557,3,20,6,87,51.8,64,1
IND0001605,34,Employed_FT,67327,600,0,0,43,43,38.6,72,0
IND0001606,28,Employed_FT,37043,701,0,0,45,45,39.3,87,0
IND0001607,43,Employed_FT,75517,716,0,0,144,144,23.8,99,0
IND0001608,64,Employed_FT,113296,722,0,0,223,223,39.9,95,1
IND0001609,46,Employed_FT,50487,689,0,0,35,35,30.5,83,0
IND0001610,37,Employed_FT,73291,697,0,0,100,100,21.6,92,0
IND0001611,37,Employed_PT,25267,711,0,0,104,104,25,87,0
IND0001612,19,Employed_PT,75293,699,0,0,9,9,43.8,77,0
IND0001613,53,Unemployed,5000,589,0,0,33,33,59.7,69,0
IND0001614,40,Self_Employed,117598,530,5,48,0,94,51.4,40,1
IND0001615,38,Self_Employed,30725,799,0,0,95,95,4.7,100,0
IND0001616,85,Employed_FT,192056,742,1,23,28,112,35.2,70,0
IND0001617,45,Employed_FT,44232,784,0,0,69,69,14,100,0
IND0001618,30,Self_Employed,70635,631,1,60,15,30,40.2,66,0
IND0001619,35,Employed_FT,29989,597,3,22,21,70,45.2,67,0
IND0001620,57,Contract,25419,716,0,0,203,203,28.4,98,0
IND0001621,43,Employed_PT,65467,850,0,0,133,133,0,100,0
IND0001622,21,Student,23618,647,0,0,12,12,48.3,82,0
IND0001623,54,Employed_PT,37497,685,0,0,190,190,42.7,89,0
IND0001624,32,Employed_FT,72738,514,9,95,0,70,41.1,33,1
IND0001625,67,Retired,92674,839,0,0,180,180,13,100,0
IND0001626,56,Employed_FT,52205,673,0,0,52,52,37.5,87,0
IND0001627,35,Employed_PT,16544,735,0,0,71,71,24.3,89,0
IND0001628,59,Employed_PT,39184,767,0,0,157,157,13.6,100,0
IND0001629,42,Contract,35229,619,1,27,19,138,31.4,71,0
IND0001630,53,Employed_FT,90238,776,0,0,138,138,21.3,93,0
IND0001631,48,Employed_FT,82610,654,0,0,121,121,49,84,0
